experiment_id,model_config,stage,input_tokens,output_tokens,latency_ms,dsl_errors,render_errors,type_error_count,reference_error_count,cycle_detected,regenerated,runtime_error,timestamp
"exp_1765620460044","E","2","2155","547","5848","","","0","0","false","false","false","Sat Dec 13 2025 20:37:39 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4081","1130","9506","","","0","0","false","false","false","Sat Dec 13 2025 20:37:47 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1686","544","4878","","","0","0","false","false","false","Sat Dec 13 2025 20:37:52 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","4148","4706","18482","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:37:57 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3029","1389","11419","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:38:03 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4081","1122","13638","","","0","0","false","false","false","Sat Dec 13 2025 20:38:11 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4080","1052","11044","","","0","0","false","false","false","Sat Dec 13 2025 20:38:14 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3971","4801","18872","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:44:55 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4098","1099","15379","","","0","0","false","false","false","Sat Dec 13 2025 20:45:10 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2036","588","8118","","","0","0","false","false","false","Sat Dec 13 2025 20:38:19 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1921","539","7378","","","0","0","false","false","false","Sat Dec 13 2025 20:38:22 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","4187","3152","44064","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:39:03 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3285","2411","40493","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:39:02 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4126","1111","11642","","","0","0","false","false","false","Sat Dec 13 2025 20:39:14 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1776","575","5988","","","0","0","false","false","false","Sat Dec 13 2025 20:39:20 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2263","599","8325","","","0","0","false","false","false","Sat Dec 13 2025 20:39:23 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1809","1023","14387","","","0","0","false","false","false","Sat Dec 13 2025 20:40:10 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4062","1060","24431","","","0","0","false","false","false","Sat Dec 13 2025 20:40:23 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3652","2207","19845","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:40:30 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1805","537","7229","","","0","0","false","false","false","Sat Dec 13 2025 20:40:31 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3316","2469","18214","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:40:49 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4062","981","29168","","","0","0","false","false","false","Sat Dec 13 2025 20:40:59 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3504","2595","59726","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:42:10 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3994","5464","21091","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:42:11 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1586","527","4735","","","0","0","false","false","false","Sat Dec 13 2025 20:41:04 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4086","1254","16904","","","0","0","false","false","false","Sat Dec 13 2025 20:41:06 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1987","553","4415","","","0","0","false","false","false","Sat Dec 13 2025 20:41:10 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","2652","1481","25872","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:41:30 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4073","1335","12344","","","0","0","false","false","false","Sat Dec 13 2025 20:41:42 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2115","585","7052","","","0","0","false","false","false","Sat Dec 13 2025 20:41:49 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4073","838","10311","","","0","0","false","false","false","Sat Dec 13 2025 20:42:21 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1399","528","6586","","","0","0","false","false","false","Sat Dec 13 2025 20:42:27 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4079","1245","20724","","","0","0","false","false","false","Sat Dec 13 2025 20:42:31 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1974","538","6523","","","0","0","false","false","false","Sat Dec 13 2025 20:42:37 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1901","597","8185","","","0","0","false","false","false","Sat Dec 13 2025 20:45:19 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3850","3611","43377","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:45:36 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4090","1323","17081","","","0","0","false","false","false","Sat Dec 13 2025 20:45:53 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","2362","1051","13225","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:42:41 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4123","1063","10006","","","0","0","false","false","false","Sat Dec 13 2025 20:42:51 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1979","622","7537","","","0","0","false","false","false","Sat Dec 13 2025 20:42:58 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3795","3204","32280","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:43:09 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4124","1204","13923","","","0","0","false","false","false","Sat Dec 13 2025 20:43:23 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2085","644","12167","","","0","0","false","false","false","Sat Dec 13 2025 20:43:35 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2021","547","4867","","","0","0","false","false","false","Sat Dec 13 2025 20:43:53 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3928","2704","22843","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:43:58 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2232","773","10129","","","0","0","false","false","false","Sat Dec 13 2025 20:46:39 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4125","1066","17934","","","0","0","false","false","false","Sat Dec 13 2025 20:46:39 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2098","618","5815","","","0","0","false","false","false","Sat Dec 13 2025 20:46:45 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","4271","5642","22530","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:47:01 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4061","1240","13624","","","0","0","false","false","false","Sat Dec 13 2025 20:47:15 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","4095","2319","30971","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:47:16 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1885","536","6034","","","0","0","false","false","false","Sat Dec 13 2025 20:47:21 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4086","1120","18931","","","0","0","false","false","false","Sat Dec 13 2025 20:47:35 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2021","566","5147","","","0","0","false","false","false","Sat Dec 13 2025 20:47:40 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3213","2407","28529","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:47:50 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4086","1184","17363","","","0","0","false","false","false","Sat Dec 13 2025 20:48:07 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2112","606","5549","","","0","0","false","false","false","Sat Dec 13 2025 20:48:13 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4082","1276","14765","","","0","0","false","false","false","Sat Dec 13 2025 20:48:26 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3952","1928","18061","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:48:31 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2212","531","7215","","","0","0","false","false","false","Sat Dec 13 2025 20:48:33 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4079","1214","14040","","","0","0","false","false","false","Sat Dec 13 2025 20:48:45 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1946","517","6888","","","0","0","false","false","false","Sat Dec 13 2025 20:48:52 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","1846","540","7578","","","0","0","false","false","false","Sat Dec 13 2025 20:50:00 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","1","4128","1288","9955","","","0","0","false","false","false","Sat Dec 13 2025 20:50:08 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2299","587","8094","","","0","0","false","false","false","Sat Dec 13 2025 20:50:16 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","3420","2610","26331","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:50:26 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","3","4512","2909","28535","","["VALIDATION_ERROR: Cannot read properties of undefined (reading 'map')"]","0","0","false","false","false","Sat Dec 13 2025 20:50:45 GMT+0900 (Japan Standard Time)"
"exp_1765620460044","E","2","2261","747","13262","","","0","0","false","false","false","Sat Dec 13 2025 20:51:17 GMT+0900 (Japan Standard Time)"
